customer_id,first_name,last_name,email,phone,age,gender,city,state,tenure_months,account_status,plan_type,monthly_revenue,voice_minutes_30d,data_gb_30d,sms_count_30d,last_payment_date,payment_method,overdue_amount,satisfaction_score,nps_score,support_tickets_6m,last_support_date,churn_risk,products_owned,recommended_products
CUST_000611,Lori,Johnson,lori.johnson@yahoo.com,(826)281-7151,46,Male,West David,North Carolina,105,Active,Standard,90.49,582.7,11.56,62,2025-06-29,Credit Card,70.62,3.61,10,2,2025-07-05,High,"Mobile Service, Internet, International Roaming","Device Upgrade, TV Bundle"
CUST_000612,Shawn,Tucker,shawn.tucker@hotmail.com,(760)346-4197x8575,19,Male,South Amanda,Missouri,59,Active,Standard,68.98,217.7,15.77,58,2025-08-15,Credit Card,0.0,4.78,10,3,2025-07-03,Low,Mobile Service,Unlimited Data Plan
CUST_000613,Christopher,Smith,christopher.smith@hotmail.com,001-643-289-7607,67,Female,Port Tracystad,Arkansas,42,Active,Standard,89.25,768.8,14.16,52,2025-08-17,Credit Card,0.0,3.53,2,3,2025-06-18,Low,"Mobile Service, Internet",
CUST_000614,Gina,King,gina.king@yahoo.com,+1-340-784-2456x07540,73,Male,New Joannabury,Idaho,67,Active,Premium,136.99,514.2,18.4,51,2025-05-31,Bank Transfer,0.0,2.94,0,3,2025-06-05,High,"Mobile Service, Internet, International Roaming",Unlimited Data Plan
CUST_000615,Cody,Acosta,cody.acosta@hotmail.com,764.257.9389x7015,33,Female,New Tiffany,South Dakota,104,Active,Premium,118.9,190.9,19.62,37,2025-08-09,Credit Card,68.2,3.55,-5,2,2025-08-12,Medium,"Mobile Service, Internet, Home Security, Device Protection, International Roaming",Unlimited Data Plan
CUST_000616,Craig,Hunt,craig.hunt@hotmail.com,854-366-0241,29,Male,New Jose,Maryland,110,Suspended,Enterprise,255.64,220.7,22.97,54,2025-07-21,Credit Card,0.0,2.91,6,0,,Low,"Mobile Service, Internet, TV Service, International Roaming, Cloud Storage",Unlimited Data Plan
CUST_000617,Willie,Dickerson,willie.dickerson@gmail.com,001-805-497-3642x480,70,Male,Josephchester,Indiana,104,Active,Premium,141.23,268.8,3.97,63,2025-05-24,Credit Card,0.0,0.79,-2,2,2025-07-23,High,"Mobile Service, Internet, TV Service",
CUST_000618,Robert,Anderson,robert.anderson@yahoo.com,995.813.3053x194,27,Female,Amberfort,Oklahoma,113,Suspended,Basic,35.16,108.4,19.77,49,2025-05-24,Bank Transfer,0.0,1.09,-7,0,,High,"Mobile Service, Device Protection, International Roaming","Unlimited Data Plan, Device Upgrade, Home Internet"
CUST_000619,Matthew,Flores,matthew.flores@yahoo.com,(277)338-2646,44,Male,Hoffmanstad,Colorado,6,Active,Premium,134.8,168.6,28.07,48,2025-06-12,Debit Card,0.0,3.59,4,2,2025-07-17,High,"Mobile Service, Internet, Home Security","Unlimited Data Plan, Device Upgrade"
CUST_000620,Traci,Wood,traci.wood@yahoo.com,001-257-670-2992x95966,26,Male,Fritzfurt,Ohio,115,Suspended,Standard,64.38,536.3,40.36,51,2025-06-04,Credit Card,0.0,3.63,9,1,2025-05-06,Medium,"Mobile Service, Internet","Unlimited Data Plan, TV Bundle"
CUST_000621,Catherine,Atkinson,catherine.atkinson@gmail.com,(833)619-4226x8653,78,Male,Kayleeville,Texas,35,Active,Standard,33.26,68.0,26.53,46,2025-08-16,Credit Card,0.0,3.96,6,2,2025-07-05,Low,"Mobile Service, Internet, International Roaming","Unlimited Data Plan, Device Upgrade, TV Bundle"
CUST_000622,Susan,Gill,susan.gill@yahoo.com,288.763.6774x72264,77,Male,Douglasville,Missouri,26,Active,Premium,110.64,177.4,35.19,48,2025-07-18,Credit Card,0.0,3.62,8,3,2025-06-28,Low,"Mobile Service, Internet, International Roaming",Unlimited Data Plan
CUST_000623,Robert,Barnes,robert.barnes@gmail.com,+1-709-532-9981x9960,56,Male,New Colleen,Utah,35,Inactive,Standard,58.07,134.5,41.82,43,2025-05-31,Credit Card,0.0,3.28,-9,5,2025-05-04,Medium,"Mobile Service, Internet, Insurance","Unlimited Data Plan, Device Upgrade"
CUST_000624,Andrew,Guzman,andrew.guzman@hotmail.com,(688)332-7532x7352,51,Male,East Beckymouth,Kansas,37,Active,Basic,50.57,535.0,16.98,49,2025-07-28,Bank Transfer,0.0,1.46,8,1,2025-06-19,Medium,Mobile Service,"Unlimited Data Plan, Home Internet"
CUST_000625,Scott,Allen,scott.allen@gmail.com,981.895.2371x006,77,Female,Port Robertview,Virginia,33,Active,Basic,45.81,651.6,28.56,39,2025-07-14,Credit Card,0.0,3.33,4,2,2025-03-17,Low,"Mobile Service, Cloud Storage","Unlimited Data Plan, Home Internet"
CUST_000626,Jennifer,Lawson,jennifer.lawson@hotmail.com,001-807-370-4605x687,34,Male,East Melanieshire,Wisconsin,45,Active,Standard,75.29,498.2,8.24,47,2025-08-07,Credit Card,0.0,3.64,-3,2,2025-03-15,Low,Mobile Service,"International Package, Home Internet"
CUST_000627,Jennifer,Richardson,jennifer.richardson@hotmail.com,623-973-4151x77345,54,Male,Kristinview,Oregon,97,Active,Premium,89.84,97.9,52.75,44,2025-06-18,Debit Card,0.0,3.67,9,2,2025-06-17,Medium,"Mobile Service, Internet, Insurance","Unlimited Data Plan, International Package"
CUST_000628,Austin,Taylor,austin.taylor@hotmail.com,603-459-5442x9477,39,Female,East Catherine,Missouri,22,Active,Standard,64.21,248.3,43.53,51,2025-06-16,Cash,0.0,2.93,6,1,2025-06-25,Medium,"Mobile Service, Internet","Unlimited Data Plan, Device Upgrade, TV Bundle"
CUST_000629,Jeremy,Rosales,jeremy.rosales@hotmail.com,429-704-5886x7925,53,Female,Nicholasfort,Tennessee,67,Active,Standard,70.49,350.5,35.28,44,2025-06-08,Credit Card,0.0,4.73,-5,0,,Low,"Mobile Service, Cloud Storage","Unlimited Data Plan, Device Upgrade, Home Internet"
CUST_000630,Monica,Olson,monica.olson@yahoo.com,(701)953-4332x4913,36,Male,Hudsontown,West Virginia,102,Active,Standard,102.29,448.5,27.11,47,2025-08-13,Bank Transfer,0.0,1.84,-4,1,2025-07-31,Medium,"Mobile Service, Cloud Storage","Unlimited Data Plan, Home Internet"
CUST_000631,Krista,Warren,krista.warren@gmail.com,001-335-206-1581x4888,41,Male,Knightbury,Kansas,115,Active,Basic,46.04,418.8,20.33,46,2025-06-16,Credit Card,0.0,3.26,-3,2,2025-07-26,Medium,"Mobile Service, Insurance, Cloud Storage","Unlimited Data Plan, International Package, Device Upgrade"
CUST_000632,Jodi,Norris,jodi.norris@hotmail.com,337.520.9484,28,Female,East Alexandraton,Indiana,117,Active,Basic,36.13,148.7,19.32,50,2025-06-14,Debit Card,0.0,4.4,10,1,2025-04-10,Low,"Mobile Service, Insurance",Unlimited Data Plan
CUST_000633,Brenda,Perkins,brenda.perkins@yahoo.com,380-951-3717,77,Female,North Amy,Indiana,77,Active,Standard,92.33,558.2,20.99,48,2025-07-20,Credit Card,0.0,3.34,-6,1,2025-05-27,Low,"Mobile Service, Device Protection, International Roaming",Unlimited Data Plan
CUST_000634,Kevin,Smith,kevin.smith@yahoo.com,673-999-7046,56,Male,West William,North Carolina,57,Active,Premium,123.64,260.0,9.24,62,2025-06-19,Credit Card,0.0,3.9,-6,1,2025-06-27,Medium,"Mobile Service, TV Service","Home Internet, Home Security System"
CUST_000635,Kevin,Camacho,kevin.camacho@gmail.com,448-484-7127x05877,76,Male,Port Ryanport,Connecticut,48,Active,Standard,68.2,301.9,19.74,57,2025-08-20,Credit Card,0.0,2.71,-10,2,2025-08-08,Medium,"Mobile Service, Internet",Unlimited Data Plan
CUST_000636,Scott,Little,scott.little@hotmail.com,(931)333-4845,20,Male,Saraborough,Oregon,106,Active,Standard,42.95,280.5,5.13,46,2025-07-27,Cash,0.0,3.2,-2,2,2025-03-24,Low,"Mobile Service, Internet, Device Protection",
CUST_000637,Mario,Lee,mario.lee@yahoo.com,(629)525-8796,36,Male,Thomasport,Mississippi,66,Active,Standard,71.81,261.6,38.26,45,2025-06-06,Credit Card,0.0,3.29,5,4,2025-04-22,Medium,"Mobile Service, Internet","Unlimited Data Plan, TV Bundle"
CUST_000638,Matthew,Gomez,matthew.gomez@hotmail.com,674-269-6606x06527,25,Female,East Ebony,Kentucky,10,Active,Standard,67.54,357.7,23.37,48,2025-06-20,Credit Card,0.0,3.57,5,2,2025-08-02,High,"Mobile Service, Internet, Insurance",Unlimited Data Plan
CUST_000639,Nathaniel,Morris,nathaniel.morris@yahoo.com,988-933-9874x11325,51,Male,Port Donnafort,Kansas,71,Suspended,Standard,61.43,43.7,55.09,56,2025-06-19,Bank Transfer,0.0,1.66,3,0,,High,"Mobile Service, Internet, International Roaming","Unlimited Data Plan, TV Bundle"
CUST_000640,Valerie,Willis,valerie.willis@gmail.com,905-448-5741,53,Male,West Tiffanychester,Georgia,5,Active,Standard,62.92,1198.3,34.23,46,2025-08-15,Credit Card,0.0,3.11,-6,3,2025-03-23,Medium,"Mobile Service, Internet, Insurance","Unlimited Data Plan, Device Upgrade, TV Bundle"
CUST_000641,Brittany,Andrews,brittany.andrews@hotmail.com,673-259-8488,26,Female,Port Kayla,Vermont,29,Suspended,Standard,51.93,147.8,17.27,43,2025-07-31,Credit Card,0.0,3.99,8,0,,Low,Mobile Service,"Unlimited Data Plan, Device Upgrade"
CUST_000642,Jocelyn,Krueger,jocelyn.krueger@yahoo.com,001-273-425-7375x53449,27,Female,Lake Robertfurt,New York,45,Active,Standard,75.68,251.9,22.87,43,2025-08-08,Credit Card,0.0,1.22,4,0,,Medium,"Mobile Service, Internet","Unlimited Data Plan, TV Bundle"
CUST_000643,Brandon,Rice,brandon.rice@hotmail.com,(309)360-8587x495,36,Female,New Kimberlyside,Hawaii,52,Inactive,Standard,96.06,91.5,9.69,59,2025-08-08,Debit Card,100.82,4.76,7,5,2025-06-01,Medium,"Mobile Service, Internet",
CUST_000644,Meghan,Miller,meghan.miller@yahoo.com,+1-731-964-7725x129,62,Female,Prestonfurt,Oregon,112,Inactive,Premium,110.26,308.3,18.89,36,2025-06-20,Bank Transfer,0.0,3.8,10,0,,Medium,"Mobile Service, Internet, TV Service, Home Security, Cloud Storage","Unlimited Data Plan, Device Upgrade"
CUST_000645,Adam,Clayton,adam.clayton@gmail.com,9355624395,45,Male,Patriciashire,Georgia,52,Active,Premium,114.08,321.3,12.25,46,2025-06-10,Credit Card,0.0,4.21,-3,3,2025-07-22,Medium,"Mobile Service, Internet, TV Service, Device Protection, Cloud Storage",Device Upgrade
CUST_000646,Eddie,Parker,eddie.parker@gmail.com,7895028515,75,Female,East Kevin,Nevada,49,Active,Standard,60.65,120.9,20.63,50,2025-06-18,Credit Card,0.0,3.18,-9,2,2025-04-08,Medium,"Mobile Service, Device Protection, International Roaming",Unlimited Data Plan
CUST_000647,Sharon,Robinson,sharon.robinson@yahoo.com,2279160736,75,Male,Rossborough,Wyoming,97,Active,Standard,83.9,1029.2,22.07,44,2025-06-28,Debit Card,169.41,4.18,-5,1,2025-06-16,Medium,"Mobile Service, Internet",Unlimited Data Plan
CUST_000648,Lisa,Davis,lisa.davis@gmail.com,398.712.3179x55633,78,Male,Scottville,New Jersey,47,Active,Enterprise,208.41,584.0,14.01,60,2025-05-24,Credit Card,0.0,3.57,7,1,2025-02-23,Medium,"Mobile Service, Internet, Business Solutions",International Package
CUST_000649,Norman,Fisher,norman.fisher@gmail.com,(754)216-4316x704,20,Male,Port John,Oregon,88,Active,Standard,61.48,196.9,21.9,50,2025-05-23,Credit Card,0.0,4.18,-4,3,2025-03-18,Medium,"Mobile Service, Internet","Unlimited Data Plan, TV Bundle"
CUST_000650,April,Taylor,april.taylor@yahoo.com,001-400-493-4596x26228,51,Male,Natashaville,Hawaii,39,Active,Basic,38.73,951.5,39.5,52,2025-05-25,Cash,39.46,3.31,3,0,,High,"Mobile Service, International Roaming","Unlimited Data Plan, Home Internet"
CUST_000651,Tyler,Torres,tyler.torres@hotmail.com,(249)850-0507x026,31,Female,East Craig,Minnesota,84,Active,Enterprise,217.5,191.9,20.67,39,2025-08-18,Credit Card,0.0,3.75,7,1,2025-04-06,Low,"Mobile Service, Internet, TV Service, Home Security, Business Solutions, Cloud Storage",Unlimited Data Plan
CUST_000652,Christopher,Mcneil,christopher.mcneil@gmail.com,776.787.2904x7742,72,Female,South Trevorshire,Illinois,116,Active,Standard,66.62,589.3,21.47,54,2025-06-04,Debit Card,0.0,2.65,-5,2,2025-04-05,High,"Mobile Service, Internet, Insurance","Unlimited Data Plan, International Package, TV Bundle"
CUST_000653,Zachary,Trujillo,zachary.trujillo@gmail.com,611.464.9133,53,Female,Markmouth,Texas,47,Active,Standard,45.54,561.9,22.16,50,2025-07-19,Debit Card,123.2,3.63,-2,0,,Medium,"Mobile Service, Internet, Cloud Storage","Unlimited Data Plan, International Package, TV Bundle"
CUST_000654,April,Ray,april.ray@yahoo.com,001-225-565-2906x03202,47,Male,South Marcus,Oregon,105,Active,Standard,69.34,296.8,7.7,63,2025-07-08,Debit Card,0.0,4.11,1,0,,Low,"Mobile Service, Internet",Device Upgrade
CUST_000655,Timothy,Cooper,timothy.cooper@hotmail.com,001-367-637-9487,46,Female,Matthewburgh,Kentucky,37,Suspended,Standard,63.36,461.2,13.81,68,2025-06-25,Debit Card,0.0,4.48,-9,0,,Low,"Mobile Service, Insurance, Device Protection",Device Upgrade
CUST_000656,Lindsay,Freeman,lindsay.freeman@hotmail.com,515.984.1560x821,74,Female,North Andreaport,Florida,31,Active,Basic,52.59,137.1,3.34,55,2025-08-15,Credit Card,0.0,3.08,9,2,2025-04-30,Low,"Mobile Service, Insurance, Device Protection, International Roaming",Home Internet
CUST_000657,Kurt,Graham,kurt.graham@gmail.com,226.783.2303x58929,77,Male,Lake Stacey,North Dakota,11,Active,Premium,134.14,391.6,22.44,57,2025-06-08,Debit Card,0.0,2.95,10,1,2025-05-05,High,"Mobile Service, Internet, Home Security",Unlimited Data Plan
CUST_000658,Erik,Becker,erik.becker@hotmail.com,+1-893-928-9634x0646,79,Male,Morrisport,Alabama,22,Active,Standard,96.95,147.8,12.52,48,2025-05-30,Cash,0.0,3.58,-6,1,2025-04-11,Medium,"Mobile Service, Internet, Cloud Storage",
CUST_000659,Jeanette,Barnett,jeanette.barnett@gmail.com,001-899-810-6227x2362,50,Female,East Mary,California,71,Active,Basic,32.62,128.2,22.01,46,2025-06-13,Credit Card,0.0,3.02,-4,1,2025-04-16,Medium,"Mobile Service, International Roaming, Cloud Storage",Unlimited Data Plan
CUST_000660,Donald,Morales,donald.morales@hotmail.com,001-392-937-2450x1848,33,Male,Lake Samuel,Delaware,52,Active,Premium,129.94,76.3,53.69,55,2025-07-14,Bank Transfer,131.97,4.81,-7,1,2025-07-16,Medium,"Mobile Service, Internet, Home Security, Insurance","Unlimited Data Plan, International Package, TV Bundle"
CUST_000661,Chelsea,Hernandez,chelsea.hernandez@hotmail.com,340-364-1769x27438,72,Male,Johnfort,Vermont,81,Active,Premium,95.16,293.5,26.53,39,2025-07-03,Credit Card,150.52,4.8,3,1,2025-05-14,Medium,"Mobile Service, Internet, TV Service","Unlimited Data Plan, Device Upgrade"
CUST_000662,Brian,Garcia,brian.garcia@yahoo.com,001-944-585-6451x0173,19,Male,Wadeville,Wyoming,39,Active,Premium,157.79,33.5,30.15,48,2025-08-11,Credit Card,0.0,3.52,5,2,2025-07-09,Low,"Mobile Service, Internet, TV Service, Device Protection, International Roaming",Unlimited Data Plan
CUST_000663,Tony,Obrien,tony.obrien@hotmail.com,(798)860-9191x9113,59,Male,Higginston,Minnesota,46,Active,Basic,27.11,160.7,1.26,46,2025-07-24,Credit Card,0.0,4.53,-1,2,2025-07-25,Low,"Mobile Service, Device Protection, Cloud Storage","Device Upgrade, Home Internet"
CUST_000664,Scott,Murray,scott.murray@hotmail.com,3666039205,34,Male,Phammouth,Kentucky,90,Active,Premium,87.42,353.9,54.14,52,2025-06-26,Credit Card,0.0,3.86,-3,3,2025-07-30,Medium,"Mobile Service, Home Security, Cloud Storage",Unlimited Data Plan
CUST_000665,Felicia,Gomez,felicia.gomez@gmail.com,770-457-4238x856,41,Female,Gatesmouth,Minnesota,116,Active,Premium,103.01,373.4,47.95,54,2025-07-21,Credit Card,0.0,2.21,-6,1,2025-06-06,Low,"Mobile Service, Internet, TV Service, Insurance",Unlimited Data Plan
CUST_000666,Jodi,Huff,jodi.huff@gmail.com,741-916-5972x63475,30,Male,Kariburgh,Massachusetts,58,Active,Standard,73.56,177.5,13.46,40,2025-05-24,Debit Card,0.0,2.66,-5,1,2025-03-15,Medium,"Mobile Service, Internet, International Roaming",Device Upgrade
CUST_000667,James,Collins,james.collins@hotmail.com,001-884-688-2691x311,70,Female,Lake Matthew,Minnesota,20,Active,Basic,38.39,267.9,20.74,49,2025-06-30,Credit Card,0.0,1.01,-1,1,2025-03-19,High,"Mobile Service, Cloud Storage",Unlimited Data Plan
CUST_000668,Samantha,Garcia,samantha.garcia@hotmail.com,999-515-3703x8240,20,Female,East Nancy,New Hampshire,76,Active,Basic,39.9,446.8,65.47,42,2025-07-24,Cash,0.0,4.16,9,4,2025-07-29,Low,"Mobile Service, Device Protection","Unlimited Data Plan, Device Upgrade"
CUST_000669,Jason,Smith,jason.smith@gmail.com,8974768893,34,Female,Burtonfurt,West Virginia,18,Active,Standard,90.99,823.7,34.89,64,2025-06-17,Cash,0.0,1.62,5,2,2025-07-09,High,"Mobile Service, Internet, Device Protection","Unlimited Data Plan, Device Upgrade"
CUST_000670,Laura,Cox,laura.cox@yahoo.com,(355)935-8512x53892,55,Male,Danielbury,Washington,110,Active,Premium,88.15,243.6,19.87,41,2025-06-25,Bank Transfer,0.0,1.42,2,1,2025-07-11,High,"Mobile Service, Internet, Home Security, Insurance, International Roaming, Cloud Storage","Unlimited Data Plan, TV Bundle"
CUST_000671,Jacqueline,Bray,jacqueline.bray@gmail.com,249.907.9779x612,75,Female,West Thomasberg,California,57,Active,Standard,75.83,198.4,10.41,55,2025-07-28,Bank Transfer,0.0,3.51,4,1,2025-05-01,Low,"Mobile Service, Internet",Device Upgrade
CUST_000672,Cameron,Higgins,cameron.higgins@hotmail.com,709-576-2637x484,28,Female,Thomasside,Utah,85,Suspended,Premium,148.27,214.3,10.61,41,2025-07-18,Credit Card,0.0,4.16,-5,1,2025-04-24,Low,"Mobile Service, TV Service",Home Security System
CUST_000673,Michelle,Arellano,michelle.arellano@gmail.com,001-459-411-9186x233,70,Male,Lake Sarahville,Michigan,26,Active,Premium,170.33,343.0,9.37,61,2025-05-31,Debit Card,34.12,3.31,4,1,2025-03-12,High,"Mobile Service, Internet, Device Protection, Cloud Storage",Device Upgrade
CUST_000674,Sophia,Berry,sophia.berry@hotmail.com,(966)372-5214x5264,58,Female,West Richard,Iowa,15,Active,Basic,40.14,69.6,14.04,56,2025-06-26,Credit Card,170.91,2.87,7,1,2025-06-27,High,"Mobile Service, Insurance",Home Internet
CUST_000675,Cynthia,Morgan,cynthia.morgan@gmail.com,740.890.8051x20800,74,Male,Anthonyshire,Oregon,87,Inactive,Standard,54.02,760.8,40.05,44,2025-06-28,Bank Transfer,0.0,2.89,9,1,2025-08-07,Medium,"Mobile Service, Internet, Insurance, Cloud Storage","Unlimited Data Plan, TV Bundle"
CUST_000676,Chad,Jackson,chad.jackson@hotmail.com,+1-972-483-5129x592,46,Female,Port Lori,Alaska,96,Active,Standard,72.92,341.9,15.92,41,2025-07-22,Bank Transfer,31.04,1.99,-10,0,,High,"Mobile Service, Internet","Unlimited Data Plan, International Package"
CUST_000677,Benjamin,Medina,benjamin.medina@gmail.com,741-952-9821x7392,75,Female,Bowersville,Texas,38,Suspended,Basic,35.39,240.8,11.9,51,2025-07-15,Debit Card,148.02,3.53,-8,0,,Medium,Mobile Service,
CUST_000678,Cameron,Sanchez,cameron.sanchez@gmail.com,373.360.5079,60,Male,Rhondashire,Oregon,58,Active,Basic,35.24,835.1,25.35,66,2025-07-30,Credit Card,0.0,4.33,-3,0,,Low,"Mobile Service, Insurance, Cloud Storage","Unlimited Data Plan, Device Upgrade"
CUST_000679,Amanda,Long,amanda.long@hotmail.com,+1-934-252-7346x6661,64,Male,Garciaside,New Mexico,1,Active,Basic,33.87,157.2,17.11,41,2025-07-21,Credit Card,81.25,3.46,1,2,2025-05-08,High,"Mobile Service, Cloud Storage","Unlimited Data Plan, Home Internet"
CUST_000680,Kevin,Gay,kevin.gay@yahoo.com,001-208-203-1499x82508,32,Male,Paulstad,Ohio,23,Active,Premium,126.18,373.8,36.16,59,2025-05-28,Credit Card,0.0,2.84,-7,2,2025-07-31,High,"Mobile Service, Insurance","Unlimited Data Plan, Home Internet"
CUST_000681,Marcia,Russo,marcia.russo@hotmail.com,982.585.0317x23513,27,Female,North Sandraborough,Vermont,19,Active,Enterprise,261.52,93.1,44.22,52,2025-06-03,Debit Card,0.0,3.62,1,0,,Medium,"Mobile Service, Internet, Home Security, Business Solutions","Unlimited Data Plan, TV Bundle"
CUST_000682,Sandra,Smith,sandra.smith@gmail.com,+1-852-663-5602x29394,64,Male,Lake Jill,Louisiana,33,Active,Premium,105.77,301.9,63.56,65,2025-07-01,Credit Card,0.0,1.98,1,4,2025-07-06,High,"Mobile Service, Internet, TV Service, Device Protection","Unlimited Data Plan, Device Upgrade"
CUST_000683,Alejandro,Colon,alejandro.colon@yahoo.com,337-349-0607x231,62,Male,Port Tracy,Idaho,60,Active,Premium,85.1,862.5,15.18,66,2025-07-14,Credit Card,0.0,4.7,4,0,,Low,"Mobile Service, Internet, Home Security","Unlimited Data Plan, Device Upgrade"
CUST_000684,Mark,Harding,mark.harding@yahoo.com,+1-964-584-4941x16318,29,Female,New Wendy,New Mexico,82,Active,Enterprise,227.08,313.0,19.09,62,2025-07-08,Debit Card,0.0,1.73,8,0,,Medium,"Mobile Service, Internet, TV Service, Business Solutions, Device Protection",Unlimited Data Plan
CUST_000685,Daniel,Perez,daniel.perez@yahoo.com,(911)236-9572,49,Female,Port Jason,Massachusetts,85,Active,Standard,99.03,7.3,17.72,50,2025-05-27,Credit Card,0.0,4.89,4,1,2025-06-12,Low,"Mobile Service, Internet, Cloud Storage",Unlimited Data Plan
CUST_000686,Alexis,Hernandez,alexis.hernandez@yahoo.com,(357)530-6624,51,Female,Lake James,Texas,29,Suspended,Standard,72.76,245.9,16.45,48,2025-08-01,Credit Card,0.0,3.72,1,2,2025-05-18,Low,"Mobile Service, Internet, Insurance","Unlimited Data Plan, TV Bundle"
CUST_000687,Anthony,Alexander,anthony.alexander@gmail.com,+1-284-482-2850x116,49,Female,Mitchellberg,Connecticut,56,Active,Premium,96.18,161.4,23.73,57,2025-07-28,Debit Card,30.49,3.48,-8,2,2025-04-08,Medium,"Mobile Service, Internet, TV Service","Unlimited Data Plan, International Package, Home Security System"
CUST_000688,Adam,Smith,adam.smith@gmail.com,(891)930-9810x7964,55,Female,Lake Tracy,Kentucky,19,Active,Standard,102.03,130.6,22.06,56,2025-06-25,Bank Transfer,193.02,2.87,-2,1,2025-06-25,High,"Mobile Service, Internet, Cloud Storage","Unlimited Data Plan, TV Bundle"
CUST_000689,Spencer,Calhoun,spencer.calhoun@gmail.com,885.632.4264x250,38,Male,North Steve,Virginia,51,Active,Basic,47.85,204.5,8.47,41,2025-08-16,Credit Card,0.0,1.05,-3,0,,Medium,Mobile Service,
